Date,Open,High,Low,Close,Adj Close,Volume
2020-10-02,5879.500000,5902.100098,5809.600098,5902.100098,5902.100098,708115400
2020-10-05,5902.100098,5974.200195,5902.100098,5942.899902,5942.899902,637260500
2020-10-06,5942.899902,5971.500000,5903.399902,5949.899902,5949.899902,911383000
2020-10-07,5949.899902,5977.200195,5929.200195,5946.299805,5946.299805,762006800
2020-10-08,5946.299805,6004.200195,5929.399902,5978.000000,5978.000000,741665900
2020-10-09,5978.000000,6040.500000,5978.000000,6016.700195,6016.700195,676779000
2020-10-12,6016.700195,6037.100098,5995.100098,6001.399902,6001.399902,600961600
2020-10-13,6001.399902,6008.000000,5950.000000,5969.700195,5969.700195,786877800
2020-10-14,5969.700195,6009.799805,5926.500000,5935.100098,5935.100098,613220800
2020-10-15,5935.100098,5935.100098,5786.200195,5832.500000,5832.500000,667215200
2020-10-16,5832.500000,5933.799805,5832.500000,5919.600098,5919.600098,669807200
2020-10-19,5919.600098,5959.700195,5872.000000,5884.700195,5884.700195,522720700
2020-10-20,5884.700195,5915.500000,5861.799805,5889.200195,5889.200195,576524900
2020-10-21,5889.200195,5903.399902,5769.600098,5776.500000,5776.500000,632347400
2020-10-22,5776.500000,5796.399902,5716.399902,5785.700195,5785.700195,664916300
2020-10-23,5785.700195,5885.399902,5781.799805,5860.299805,5860.299805,852798000
2020-10-26,5860.299805,5868.399902,5782.399902,5792.000000,5792.000000,870052100
2020-10-27,5792.000000,5806.200195,5728.200195,5729.000000,5729.000000,756732600
2020-10-28,5729.000000,5729.000000,5525.500000,5582.799805,5582.799805,1107558600
2020-10-29,5582.799805,5616.600098,5534.700195,5581.799805,5581.799805,964959700
2020-10-30,5581.799805,5593.399902,5534.100098,5577.299805,5577.299805,823613300
2020-11-02,5577.299805,5665.299805,5554.700195,5655.000000,5655.000000,755064600
2020-11-03,5655.000000,5787.600098,5655.000000,5786.799805,5786.799805,803790300
2020-11-04,5786.799805,5885.700195,5711.200195,5883.299805,5883.299805,781517600
2020-11-05,5883.299805,5933.100098,5881.899902,5906.200195,5906.200195,900001200
2020-11-06,5906.200195,5950.200195,5858.500000,5910.000000,5910.000000,848478100
2020-11-09,5910.000000,6258.299805,5910.000000,6186.299805,6186.299805,2067706200
2020-11-10,6186.299805,6307.000000,6180.500000,6296.899902,6296.899902,1717346100
2020-11-11,6296.899902,6397.299805,6293.200195,6382.100098,6382.100098,1283397300
2020-11-12,6382.100098,6382.100098,6295.799805,6338.899902,6338.899902,1014492200
2020-11-13,6338.899902,6339.000000,6280.399902,6316.399902,6316.399902,1010712500
2020-11-16,6316.399902,6463.500000,6316.399902,6421.299805,6421.299805,1293581100
2020-11-17,6421.299805,6424.500000,6309.000000,6365.299805,6365.299805,1225248200
2020-11-18,6365.299805,6395.899902,6326.700195,6385.200195,6385.200195,979740000
2020-11-19,6385.200195,6385.200195,6314.299805,6334.399902,6334.399902,929024200
2020-11-20,6334.399902,6386.700195,6324.600098,6351.500000,6351.500000,821112500
2020-11-23,6351.500000,6392.100098,6325.200195,6333.799805,6333.799805,943708400
2020-11-24,6333.799805,6432.399902,6333.700195,6432.200195,6432.200195,1301560700
2020-11-25,6432.200195,6468.700195,6375.299805,6391.100098,6391.100098,1129314000
2020-11-26,6391.100098,6412.700195,6349.500000,6362.899902,6362.899902,736272500
2020-11-27,6362.899902,6375.899902,6302.200195,6367.600098,6367.600098,1448127900
2020-11-30,6367.600098,6404.000000,6266.200195,6266.200195,6266.200195,1355075300
2020-12-01,6266.200195,6400.200195,6263.600098,6384.700195,6384.700195,839858300
2020-12-02,6384.700195,6468.600098,6367.500000,6463.399902,6463.399902,936842800
2020-12-03,6463.399902,6491.500000,6430.299805,6490.299805,6490.299805,943214500
2020-12-04,6490.299805,6559.200195,6489.799805,6550.200195,6550.200195,1073110600
2020-12-07,6550.200195,6601.100098,6519.799805,6555.399902,6555.399902,1058250500
2020-12-08,6555.399902,6567.600098,6518.399902,6558.799805,6558.799805,758186800
2020-12-09,6558.799805,6623.000000,6558.799805,6564.299805,6564.299805,769345300
2020-12-10,6564.299805,6640.700195,6561.100098,6599.799805,6599.799805,1109877200
2020-12-11,6599.799805,6607.399902,6520.500000,6546.799805,6546.799805,1069085700
2020-12-14,6546.799805,6583.700195,6524.700195,6531.799805,6531.799805,870265400
2020-12-15,6531.799805,6558.200195,6484.000000,6513.299805,6513.299805,737394700
2020-12-16,6513.299805,6598.399902,6513.299805,6570.899902,6570.899902,860333700
2020-12-17,6570.899902,6601.600098,6551.100098,6551.100098,6551.100098,725533900
2020-12-18,6551.100098,6604.500000,6518.299805,6529.200195,6529.200195,1200513100
2020-12-21,6529.200195,6529.200195,6315.299805,6416.299805,6416.299805,1118314800
2020-12-22,null,null,null,null,null,null
2020-12-23,6453.200195,6497.299805,6431.200195,6495.799805,6495.799805,807695400
2020-12-24,6495.799805,6530.299805,6479.600098,6502.100098,6502.100098,477470700
2020-12-29,6502.100098,6676.600098,6502.100098,6602.700195,6602.700195,824116800
2020-12-30,6602.700195,6623.000000,6552.500000,6555.799805,6555.799805,425493000
2020-12-31,6555.799805,6555.799805,6439.399902,6460.500000,6460.500000,316943900
2021-01-04,6460.500000,6662.700195,6460.500000,6571.899902,6571.899902,965097800
2021-01-05,6571.899902,6622.799805,6544.299805,6612.299805,6612.299805,718950800
2021-01-06,6612.299805,6859.100098,6611.899902,6841.899902,6841.899902,1249709500
2021-01-07,6841.899902,6903.600098,6795.100098,6857.000000,6857.000000,939652600
2021-01-08,6857.000000,6886.299805,6836.100098,6873.299805,6873.299805,850778500
2021-01-11,6873.299805,6873.299805,6768.700195,6798.500000,6798.500000,707799500
2021-01-12,6798.500000,6816.700195,6738.200195,6754.100098,6754.100098,648158800
2021-01-13,6754.100098,6772.600098,6736.000000,6745.500000,6745.500000,619448200
2021-01-14,6745.500000,6802.000000,6736.799805,6802.000000,6802.000000,685978100
2021-01-15,6802.000000,6802.100098,6676.600098,6735.700195,6735.700195,740665600
2021-01-18,6735.700195,6741.500000,6709.299805,6720.700195,6720.700195,359826900
2021-01-19,6720.700195,6770.700195,6697.700195,6713.000000,6713.000000,618144700
2021-01-20,6713.000000,6751.799805,6697.500000,6740.399902,6740.399902,687499600
2021-01-21,6740.399902,6776.899902,6715.399902,6715.399902,6715.399902,621554400
2021-01-22,6715.399902,6715.700195,6651.700195,6695.100098,6695.100098,693954900
2021-01-25,6695.100098,6714.600098,6610.299805,6638.899902,6638.899902,761260500
2021-01-26,6638.899902,6702.399902,6636.299805,6654.000000,6654.000000,683485900
2021-01-27,6654.000000,6661.299805,6505.799805,6567.399902,6567.399902,982451100
2021-01-28,6567.399902,6567.399902,6439.600098,6526.200195,6526.200195,869048100
2021-01-29,6526.200195,6526.200195,6397.200195,6407.500000,6407.500000,870670500
2021-02-01,6407.500000,6495.600098,6407.500000,6466.399902,6466.399902,746038100
2021-02-02,6466.399902,6523.500000,6466.399902,6516.700195,6516.700195,719054200
2021-02-03,6516.700195,6573.100098,6489.500000,6507.799805,6507.799805,717525200
2021-02-04,6507.799805,6553.399902,6478.200195,6503.700195,6503.700195,989919900
2021-02-05,6503.700195,6518.700195,6457.600098,6489.299805,6489.299805,984403300
2021-02-08,6489.299805,6567.700195,6489.299805,6523.500000,6523.500000,818871300
2021-02-09,6523.500000,6541.000000,6501.000000,6531.600098,6531.600098,544655300
2021-02-10,6531.600098,6577.000000,6481.000000,6524.399902,6524.399902,782043000
2021-02-11,6524.399902,6554.200195,6514.899902,6528.700195,6528.700195,673184700
2021-02-12,6528.700195,6589.799805,6485.100098,6589.799805,6589.799805,495851300
2021-02-15,6589.799805,6775.399902,6589.799805,6756.100098,6756.100098,825488200
2021-02-16,6756.100098,6799.899902,6736.899902,6748.899902,6748.899902,817289800
2021-02-17,6748.899902,6760.299805,6701.600098,6710.899902,6710.899902,755390100
2021-02-18,6710.899902,6721.799805,6591.399902,6617.200195,6617.200195,847018200
2021-02-19,6617.200195,6646.200195,6600.600098,6624.000000,6624.000000,976444700
2021-02-22,6624.000000,6624.700195,6545.899902,6612.200195,6612.200195,846468100
2021-02-23,6612.200195,6675.399902,6555.899902,6625.899902,6625.899902,1154639900
2021-02-24,6625.899902,6669.899902,6572.299805,6659.000000,6659.000000,1141083000
2021-02-25,6659.000000,6702.899902,6644.700195,6652.000000,6652.000000,852469800
2021-02-26,6652.000000,6652.000000,6465.600098,6483.399902,6483.399902,1279039900
2021-03-01,6483.399902,6612.700195,6483.399902,6588.500000,6588.500000,708419900
2021-03-02,6588.500000,6660.799805,6560.899902,6613.799805,6613.799805,682614300
2021-03-03,6613.799805,6705.299805,6613.799805,6675.500000,6675.500000,937329300
2021-03-04,6675.500000,6675.500000,6581.200195,6650.899902,6650.899902,938807000
2021-03-05,6650.899902,6710.799805,6560.799805,6630.500000,6630.500000,1027477500
2021-03-08,6630.500000,6726.399902,6612.700195,6719.100098,6719.100098,972755300
2021-03-09,6719.100098,6786.799805,6689.899902,6730.299805,6730.299805,952946800
2021-03-10,6730.299805,6740.799805,6677.000000,6725.600098,6725.600098,725796800
2021-03-11,6725.600098,6755.299805,6699.299805,6737.000000,6737.000000,714706900
2021-03-12,6737.000000,6766.399902,6709.000000,6761.500000,6761.500000,706134500
2021-03-15,6761.500000,6804.899902,6723.700195,6749.700195,6749.700195,670767900
2021-03-16,6749.700195,6812.799805,6749.600098,6803.600098,6803.600098,8494800
2021-03-17,6803.600098,6805.700195,6753.799805,6762.700195,6762.700195,8378200
2021-03-18,6762.700195,6791.799805,6740.500000,6779.700195,6779.700195,825204500
2021-03-19,6779.700195,6779.700195,6664.600098,6708.700195,6708.700195,1819149000
2021-03-22,6708.700195,6732.700195,6651.000000,6726.100098,6726.100098,811558900
2021-03-23,6726.100098,6726.100098,6664.799805,6699.200195,6699.200195,861618700
2021-03-24,6699.200195,6722.600098,6649.399902,6712.899902,6712.899902,942724200
2021-03-25,6712.899902,6729.899902,6618.600098,6674.799805,6674.799805,768539700
2021-03-26,6674.799805,6742.100098,6674.799805,6740.600098,6740.600098,748208300
2021-03-29,6740.600098,6758.799805,6705.399902,6736.200195,6736.200195,624496600
2021-03-30,6736.200195,6792.200195,6729.500000,6772.100098,6772.100098,664395600
2021-03-31,6772.100098,6775.700195,6713.600098,6713.600098,6713.600098,854819600
2021-04-01,6713.600098,6766.500000,6713.600098,6737.299805,6737.299805,592371100
2021-04-06,6737.299805,6843.700195,6737.299805,6823.600098,6823.600098,773873100
2021-04-07,6823.600098,6898.399902,6823.600098,6885.299805,6885.299805,708769700
2021-04-08,6885.299805,6942.200195,6884.799805,6942.200195,6942.200195,792318200
2021-04-09,6942.200195,6949.600098,6906.399902,6915.799805,6915.799805,615052100
2021-04-12,6915.799805,6916.100098,6853.799805,6889.100098,6889.100098,639363600
2021-04-13,6889.100098,6895.100098,6859.700195,6890.500000,6890.500000,572405700
2021-04-14,6890.500000,6942.299805,6880.700195,6939.600098,6939.600098,596867000
2021-04-15,6939.600098,6994.899902,6939.299805,6983.500000,6983.500000,651402900
2021-04-16,6983.500000,7037.700195,6983.500000,7019.500000,7019.500000,742505700
2021-04-19,7019.500000,7040.299805,6979.200195,7000.100098,7000.100098,529712700
2021-04-20,7000.100098,7001.299805,6857.100098,6859.899902,6859.899902,825253600
2021-04-21,6859.899902,6914.899902,6859.600098,6895.299805,6895.299805,662064600
2021-04-22,6895.299805,6941.100098,6889.299805,6938.200195,6938.200195,647196400
2021-04-23,6938.200195,6938.600098,6891.799805,6938.600098,6938.600098,582223700
2021-04-26,6938.600098,6971.500000,6913.399902,6963.100098,6963.100098,511633400
2021-04-27,6963.100098,6975.100098,6929.799805,6945.000000,6945.000000,658634400
2021-04-28,6945.000000,6986.700195,6944.100098,6963.700195,6963.700195,990231900
2021-04-29,6963.700195,7019.799805,6953.899902,6961.500000,6961.500000,657930300
2021-04-30,6961.500000,7009.500000,6946.000000,6969.799805,6969.799805,831625600
2021-05-04,6969.799805,7034.299805,6912.299805,6923.200195,6923.200195,911981600
2021-05-05,6923.200195,7047.799805,6923.200195,7039.299805,7039.299805,734979800
2021-05-06,7039.299805,7076.200195,7026.799805,7076.200195,7076.200195,764405400
2021-05-07,7076.200195,7143.500000,7076.200195,7129.700195,7129.700195,624763100
2021-05-10,7129.700195,7164.200195,7104.399902,7123.700195,7123.700195,744129400
2021-05-11,7123.700195,7123.700195,6912.399902,6948.000000,6948.000000,933225500
2021-05-12,6948.000000,7028.100098,6945.299805,7004.600098,7004.600098,743459700
2021-05-13,7004.600098,7004.600098,6823.600098,6963.299805,6963.299805,660813600
2021-05-14,6963.299805,7048.700195,6963.299805,7043.600098,7043.600098,845954300
2021-05-17,7043.600098,7066.799805,6989.100098,7032.899902,7032.899902,582188300
2021-05-18,7032.899902,7102.600098,7030.399902,7034.200195,7034.200195,736327300
2021-05-19,7034.200195,7034.200195,6897.100098,6950.200195,6950.200195,729532000
2021-05-20,6950.200195,7019.799805,6926.899902,7019.799805,7019.799805,626003200
2021-05-21,7019.799805,7028.200195,6973.299805,7018.100098,7018.100098,803607300
